lat,lon,date,temp,precip,is_fire
37.494136,-121.534827,6/26/2019,18.2,0,TRUE
39.76242,-121.73659,6/15/2019,24.2,0,TRUE
41.64895,-122.35962,6/14/2019,23.6,0,TRUE
40.612556,-122.039167,9/24/2019,29.2,0,TRUE
38.703889,-120.890556,8/14/2019,28.1,0,TRUE
41.512917,-122.740333,9/7/2019,19,0,TRUE
34.353667,-117.343833,9/2/2019,26.9,0.2,TRUE
33.30267,-116.97772,6/10/2019,24.5,0,TRUE
38.757636,-120.75664,7/30/2019,24.1,0,TRUE
37.606,-121.853,10/8/2019,19.6,0,TRUE
39.32889,-121.23431,6/29/2019,23.3,0,TRUE
34.033117,-117.21545,10/21/2019,22.1,0,TRUE
40.314187,-122.070055,10/7/2019,20.2,0,TRUE
37.492002,-120.401028,9/13/2019,24.9,0,TRUE
37.545167,-121.596667,9/2/2019,21.6,0,TRUE
32.762706,-117.097441,10/15/2019,19.3,0,TRUE
39.847708,-122.160416,10/9/2019,17.9,0,TRUE
38.332083,-120.67131,9/25/2019,26.7,0,TRUE
33.496633,-116.631106,9/10/2019,27.5,0,TRUE
39.423833,-121.579738,7/23/2019,29.4,0,TRUE
41.94622,-122.40157,6/16/2019,23,0,TRUE
39.83958,-121.957,4/30/2019,16.9,0,TRUE
33.827979,-117.499619,10/10/2019,19.9,0,TRUE
39.40972222,-121.0005556,6/28/2019,18.2,0,TRUE
38.734634,-121.729691,11/25/2019,10.2,0,TRUE
33.351145,-117.403719,10/22/2019,22.1,0,TRUE
33.45148,-116.05898,10/14/2019,23,0,TRUE
34.92793567,-115.9023461,12/11/2019,8.7,0,FALSE
40.24965938,-115.8154718,4/17/2015,8.1,0,FALSE
41.45682873,-115.0449776,11/28/2019,-5.9,2.7,FALSE
36.1625297,-122.6174091,7/14/2020,14.7,0,FALSE
35.76453929,-121.3511334,5/2/2016,16.4,0,FALSE
39.83470805,-122.5805612,7/18/2013,27.7,0,FALSE
35.13182515,-120.9250129,6/10/2016,16.8,0.41,FALSE
32.39565858,-117.5233565,12/5/2020,13.1,0,FALSE
40.25349472,-114.0391048,1/15/2017,-3.2,0,FALSE
38.82271445,-120.6087082,2/4/2013,10.6,0,FALSE
40.91245656,-114.7768906,5/26/2015,14.7,1.7,FALSE
41.83234945,-114.9139696,9/10/2014,16.4,0,FALSE
36.57602515,-116.7407766,8/24/2020,36.4,0,FALSE
38.0858007,-115.3217953,5/8/2020,17.3,0,FALSE
41.41023174,-121.1055493,4/18/2017,8.8,1.35,FALSE
37.96761164,-123.1611664,12/26/2017,7.3,0,FALSE
34.44384621,-117.4871676,6/12/2014,21.5,0,FALSE
36.37486413,-119.6266345,12/4/2019,12.2,10.79,FALSE
34.30411752,-114.9882042,11/25/2020,12.6,0,FALSE
36.69849199,-123.3535623,3/18/2015,14.4,0,FALSE
32.61910237,-114.1156215,2/4/2018,18.6,0,FALSE
36.32993078,-122.5595783,8/12/2014,17.3,0,FALSE
34.04700051,-117.7614889,4/12/2018,15.8,0,FALSE
39.55036856,-116.1103778,12/13/2015,0.1,1.24,FALSE
34.58141545,-116.587494,7/8/2020,27.8,0,FALSE
40.29076426,-114.3913615,2/25/2020,0.4,0,FALSE
41.7450872,-123.9110273,1/24/2015,11.4,0,FALSE
37.13321311,-118.4830053,7/24/2016,28.8,0,FALSE
34.89231392,-114.6024052,6/5/2013,35,0,FALSE
35.24196899,-123.1078652,4/8/2018,14,0,FALSE
41.38701516,-116.8575371,10/20/2013,9.7,0,FALSE
41.97792551,-114.6694539,9/7/2018,22.7,0,FALSE
37.85524698,-122.0393892,10/23/2018,15.1,0,FALSE
38.34652499,-123.6756888,7/18/2018,14.8,0,FALSE
36.17661607,-121.6404488,5/8/2017,12.6,0,FALSE
39.42538557,-116.1715285,5/11/2015,13.4,0,FALSE
37.44351768,-120.347714,1/15/2020,6.2,0,FALSE
32.214425,-118.6013113,8/13/2018,21.4,0,FALSE
36.9061046,-122.6448386,7/22/2020,15.4,0,FALSE
40.02151433,-117.1426318,1/25/2018,1.2,0,FALSE
40.56739514,-118.1663228,7/2/2015,29.9,0,FALSE
34.50086818,-123.3772387,7/4/2017,15.2,0,FALSE
35.95117069,-120.192576,9/21/2016,22.7,0,FALSE
35.5949024,-116.8916411,8/14/2019,32,0,FALSE
37.73977576,-119.910913,1/7/2019,2.8,0.01,FALSE
32.9898927,-123.2632781,9/10/2014,18,0,FALSE
41.89728888,-123.7480622,7/10/2019,16.8,0.13,FALSE
37.58224001,-119.3565872,9/19/2019,9.4,0,FALSE
37.02307395,-119.9312209,1/19/2013,6.8,0,FALSE
34.59007705,-118.9942824,5/21/2018,12.4,0,FALSE
40.12068156,-123.662692,12/9/2018,11.9,0,FALSE
34.43097782,-120.8579546,12/21/2013,9.3,0,FALSE
35.65572316,-121.574883,10/27/2013,14.6,0.4,FALSE
36.33495862,-122.4672192,4/14/2017,10.9,0,FALSE
40.76596693,-123.2703084,1/15/2016,4.7,8.74,FALSE
34.97018649,-123.1689563,3/1/2020,11.2,5.4,FALSE
38.72988372,-115.4982879,7/18/2013,27.2,0,FALSE
39.99326579,-119.7279398,11/8/2017,7.6,0,FALSE
39.31435515,-120.3130174,6/5/2015,12.2,0.08,FALSE
41.3155057,-121.4450559,2/19/2017,3.2,5.62,FALSE
40.64949222,-123.6756096,4/10/2015,9.7,0,FALSE
37.34543646,-117.5643023,4/27/2016,14.3,0.3,FALSE
40.81684538,-115.413914,11/2/2015,5.3,11.55,FALSE
33.46477066,-114.2086361,5/3/2016,27.4,0,FALSE
37.93823953,-115.2043616,3/20/2017,16.4,0,FALSE
34.07649005,-121.6338429,2/25/2018,12.6,0,FALSE
32.56293246,-118.5827072,1/11/2020,12.2,0,FALSE
41.93986784,-121.9429571,7/9/2018,20.2,0,FALSE
40.59947192,-120.6988042,2/6/2015,5.9,48.9,FALSE
32.30388221,-117.4902014,3/13/2016,14.9,0,FALSE
41.65450975,-121.4005282,5/15/2013,12.5,0.55,FALSE
39.55716586,-118.4470771,5/27/2018,16.3,0,FALSE
41.87688386,-116.7933714,5/12/2020,8.6,0.4,FALSE
39.80922667,-117.8888351,1/22/2018,0.8,0.15,FALSE
34.85210425,-115.4612991,4/4/2017,21.1,0,FALSE
32.21246578,-121.6867217,5/27/2020,16.4,0,FALSE
40.77318111,-122.3279729,1/20/2018,5.2,0,FALSE
35.8173551,-114.364733,7/10/2016,31.8,0,FALSE
35.0625574,-119.0503409,2/26/2015,10.4,0,FALSE
35.52057641,-121.3116015,10/22/2017,19.5,0,FALSE
38.18637364,-120.9540501,5/12/2020,16.9,0.9,FALSE
35.63914723,-116.7358764,12/19/2016,5.3,0,FALSE
39.6454745,-117.5168453,11/12/2020,-5,0,FALSE
33.42803082,-116.7926694,5/13/2018,14.8,0,FALSE
39.87862989,-115.3227388,1/3/2018,-0.4,0,FALSE
38.29408894,-118.082768,2/10/2017,4.7,12.8,FALSE
34.81770525,-114.8688026,1/1/2015,4.1,0,FALSE
37.30048312,-116.6925719,4/22/2020,17.5,0,FALSE
39.27815545,-121.7332978,6/19/2016,22.9,0,FALSE
36.29601376,-119.1432126,1/6/2018,14.6,0.21,FALSE
37.23350555,-117.4939097,10/13/2020,18.9,0,FALSE
38.19215205,-117.8237801,8/5/2015,24.4,0,FALSE
41.22436062,-123.5289049,12/8/2016,10,6.35,FALSE
34.06447086,-115.7475764,3/6/2014,20.8,0,FALSE
38.53417942,-115.8108268,1/4/2019,-0.1,0,FALSE
39.01176792,-116.6276427,12/7/2014,3.6,0,FALSE
37.64027092,-118.8352478,10/26/2016,6.7,0,FALSE
32.68590268,-115.5577255,11/11/2016,20.5,0,FALSE
34.40002708,-118.8081413,11/18/2016,16.7,0,FALSE
39.04488798,-122.143197,6/28/2016,29.6,0,FALSE
41.37484883,-117.3609176,6/10/2018,12.1,0,FALSE
35.0519758,-123.4569444,2/23/2013,11.4,0,FALSE
39.98924781,-115.6034029,12/28/2017,0.4,0,FALSE
34.19083183,-116.2390616,5/11/2013,27.3,0,FALSE
33.1478195,-120.1244898,1/6/2014,17.2,0,FALSE
32.15635074,-122.5915241,7/11/2019,17.5,0,FALSE
32.40192985,-121.0483512,7/13/2013,15.8,0,FALSE
32.06518241,-123.1350975,6/25/2019,16.7,0.5,FALSE
35.75953284,-122.0177482,2/5/2020,12.3,0,FALSE
41.17349782,-116.1039187,5/21/2017,14.8,0,FALSE
33.1789969,-122.715014,1/19/2016,16.1,1.4,FALSE
40.05581619,-123.6740596,7/24/2014,15.6,0,FALSE
41.3861622,-119.9028967,8/21/2013,19,9.6,FALSE
35.77685792,-118.9177291,8/9/2018,29.3,0,FALSE
39.5513899,-117.9026055,6/8/2018,22,0,FALSE
40.32592879,-116.7610587,1/11/2014,2.1,0.2,FALSE
39.27858581,-115.3622555,11/21/2017,9.5,0,FALSE
38.5663131,-115.3601497,6/11/2014,23.6,0,FALSE
41.98878613,-120.1572018,3/9/2017,7.6,0,FALSE
34.20477533,-115.2574167,10/4/2016,23.2,0,FALSE
36.2695,-121.1363007,7/7/2013,15.7,0,FALSE
36.59833852,-117.6561293,1/1/2013,9.2,0,FALSE
36.27706074,-118.1516644,7/12/2015,28.8,0,FALSE
34.42341263,-117.5660353,11/5/2016,20.1,0.83,FALSE
35.29376737,-114.0234078,12/14/2019,10.5,0,FALSE
37.33114202,-119.0848311,9/10/2015,21,0,FALSE
33.1892625,-116.3138872,12/22/2018,11.7,0,FALSE
40.76505696,-119.7178738,4/8/2018,7.4,0.3,FALSE
35.40508894,-121.6513439,9/22/2015,19,0,FALSE
34.61650404,-122.5040406,5/2/2019,14.6,0,FALSE
40.06034538,-115.6566997,9/20/2018,11.2,0,FALSE
36.3363997,-118.4207928,7/7/2017,30.8,0,FALSE
32.24864885,-123.1678179,8/26/2020,19,0,FALSE
35.29265679,-122.6782942,1/13/2013,10.8,0,FALSE
33.35366838,-121.401386,2/15/2017,14.1,0,FALSE
34.24214335,-120.4446371,2/13/2020,10,0,FALSE
34.53367696,-123.1720247,12/6/2016,14.8,1,FALSE
40.07302747,-117.3669152,7/4/2016,22.4,0,FALSE
33.7778827,-119.9243003,11/8/2019,14.1,0,FALSE
39.55205997,-122.5076987,9/19/2014,24,0,FALSE
39.48254026,-118.3289541,4/16/2019,8.9,0.06,FALSE
32.25820307,-123.7128088,8/15/2020,19.2,0,FALSE
41.80187239,-122.502451,4/16/2017,7.1,0.04,FALSE
41.78010405,-120.0557756,12/13/2019,1.8,18.26,FALSE
41.08290623,-115.9998925,5/13/2018,8.5,11.5,FALSE
32.70752981,-121.3827602,4/26/2019,14.8,0,FALSE
34.38241367,-120.1043741,11/1/2013,15.3,0,FALSE
40.68906257,-115.2860753,7/25/2016,24.6,0,FALSE
35.15320567,-122.3161628,9/21/2020,17.6,0,FALSE
36.06494659,-117.6227757,6/27/2020,35.3,0,FALSE
35.60845085,-122.9313556,12/23/2014,17.3,0,FALSE
34.86988577,-117.8191667,11/13/2015,7.5,1.14,FALSE
32.65771166,-122.3625057,11/8/2015,17.6,1,FALSE
38.13072327,-118.4382461,11/16/2017,6.1,9.92,FALSE
41.89909219,-119.8085559,12/27/2015,-7.2,0.22,FALSE
35.22585288,-118.1436623,12/11/2014,9.5,0,FALSE
32.9561124,-115.7615821,9/21/2020,31.8,0,FALSE
37.85613456,-118.4067839,9/14/2015,14.2,1.15,FALSE
41.92180528,-122.4586575,7/19/2014,26.8,0,FALSE
41.68757024,-116.0665443,10/27/2015,7.2,0,FALSE
32.24097615,-120.8353989,5/12/2020,16.1,0,FALSE
34.41394339,-116.8823493,9/16/2018,20.1,0,FALSE
37.84704543,-121.0135084,3/8/2015,15.2,0,FALSE
34.80451302,-119.3991045,8/15/2017,17.5,0,FALSE
37.61204775,-121.6512517,11/10/2017,13.7,0.84,FALSE
39.41585847,-120.9594592,5/22/2014,17.1,0,FALSE
37.72991947,-117.9460695,1/16/2019,3.5,2.68,FALSE
32.7234078,-117.4035322,11/8/2016,20.4,0,FALSE
34.20822706,-122.2644418,1/9/2013,13.8,0,FALSE
34.68832677,-118.5074232,1/27/2018,6.4,0,FALSE
32.02781014,-119.1633179,4/12/2018,13.7,0.1,FALSE
38.87085048,-119.770504,6/4/2017,16.7,0,FALSE
40.31582218,-119.4388075,4/23/2015,13,0,FALSE
33.18697395,-118.3851049,12/12/2018,14,0,FALSE
41.82361745,-115.6743202,11/13/2016,6.3,0,FALSE
32.93581846,-117.973961,8/27/2014,23.6,0,FALSE
35.95560639,-122.4753637,9/19/2018,15.3,0,FALSE
33.67645726,-115.357081,2/24/2015,16.3,0,FALSE
39.97841799,-120.36576,3/18/2018,-4,0,FALSE
32.09012144,-115.0440759,7/10/2017,35.5,0,FALSE
38.60079927,-117.633132,3/9/2018,7.4,0,FALSE
40.12493495,-118.2823778,10/19/2018,9.6,0,FALSE
40.39728685,-119.4619257,2/27/2019,4.4,1.7,FALSE
36.20806263,-120.4486591,6/13/2015,28.3,0,FALSE
33.80830463,-117.4295563,1/4/2019,9.4,0,FALSE
36.72562534,-117.4655796,9/26/2014,34.1,0,FALSE
33.26215083,-123.992862,7/16/2013,15.8,0,FALSE
41.0012712,-115.7986607,9/8/2013,20.2,0,FALSE
34.80589485,-116.1139035,11/13/2014,16.9,0,FALSE
36.15243199,-122.6169559,2/2/2018,14.3,0,FALSE
39.81060127,-118.9876744,1/23/2019,1.1,0,FALSE
34.57195107,-115.6433469,1/20/2013,9.4,0,FALSE
38.98029405,-121.3549161,2/14/2015,12.9,0,FALSE
38.52996891,-114.2416223,8/24/2016,19.4,0,FALSE
38.59755207,-123.2480928,7/10/2013,16.1,0,FALSE
40.92079512,-121.5114078,4/14/2020,16.9,0,FALSE
40.83674607,-115.5422698,6/6/2020,15.7,0.6,FALSE
36.48176808,-122.8226164,8/20/2015,17.8,0,FALSE
34.24895842,-121.9335775,5/25/2013,13.2,0,FALSE
38.39985635,-121.0136428,10/20/2020,21.3,0,FALSE
40.89798805,-117.7526396,6/22/2019,14.9,0,FALSE
37.58036186,-120.6906464,11/25/2020,9.5,0,FALSE
33.10742071,-117.7747668,11/7/2020,13.7,6.33,FALSE
32.54636438,-120.9117929,9/5/2018,15.9,0,FALSE
41.61503626,-119.1322019,5/26/2014,13.2,0,FALSE
38.30961298,-116.1754352,2/2/2017,3.5,0,FALSE
41.38650741,-118.8424102,4/26/2015,8,0,FALSE
32.58355106,-116.46753,1/16/2017,12.1,0,FALSE
33.94455417,-121.540242,3/23/2015,15.4,0,FALSE
35.7715887,-116.7661438,4/17/2019,18.2,0,FALSE
33.49808157,-120.3714762,7/24/2015,18.3,0,FALSE
40.20039928,-123.2357334,10/23/2020,17,0,FALSE
38.36340384,-116.5816368,9/21/2014,17.1,0.6,FALSE
41.04809865,-115.1730489,1/28/2020,3.3,0.3,FALSE
32.31910475,-118.6715541,11/18/2020,16,0,FALSE
37.39605071,-117.8084206,2/15/2017,7.5,0,FALSE
40.21144485,-118.1873163,9/15/2014,22.8,0,FALSE
38.39413799,-114.9857442,4/5/2014,6.4,0,FALSE
34.39145552,-115.3431781,8/11/2020,35.3,0,FALSE
35.89807113,-114.3354821,9/8/2020,26.2,0,FALSE
38.25856929,-116.8212279,12/26/2020,-0.6,0,FALSE
35.99850713,-117.0653072,7/4/2017,34.4,0,FALSE
41.04594543,-116.2522867,9/21/2017,4.5,18.85,FALSE
38.49601129,-120.9729938,6/9/2016,19.6,0,FALSE
35.73920149,-120.4122158,6/12/2020,19.3,0,FALSE
33.98864746,-118.8963217,7/1/2017,17.5,0,FALSE
32.45032352,-114.9891097,2/5/2020,9.7,0,FALSE
32.43900279,-121.5224758,7/3/2017,15.9,0,FALSE
32.85861329,-119.6688176,7/2/2013,21.6,0,FALSE
39.21408329,-115.1648988,3/26/2017,3.4,0,FALSE
32.77661888,-122.4146085,3/6/2014,15.2,0.9,FALSE
36.51096724,-117.0709486,9/26/2017,28.9,0,FALSE
38.94256677,-117.3692383,5/8/2015,6.7,10.5,FALSE
38.08777171,-114.4511399,9/25/2015,23.6,0,FALSE
33.08831231,-119.4364831,3/15/2020,12.5,0.03,FALSE
36.15429065,-114.1190688,5/24/2015,22.5,1.3,FALSE
33.70657604,-114.7793565,12/9/2017,14.3,0,FALSE
33.51921368,-119.7283104,10/15/2014,20,0,FALSE
38.21866848,-114.5183216,6/27/2014,23.2,0,FALSE
39.68330907,-116.9515572,9/8/2014,17.3,2.9,FALSE
35.62914752,-118.6519237,8/20/2019,25.2,0,FALSE
33.85822977,-120.1320674,12/1/2015,12,0,FALSE
36.09500973,-122.4537151,7/8/2017,16.1,0,FALSE
35.06185049,-121.4107459,1/16/2019,15.3,5.1,FALSE
40.74787674,-121.7175328,5/11/2018,21.1,0,FALSE
35.41849647,-120.908632,2/14/2018,11.7,0,FALSE
40.91994923,-123.9503516,8/3/2018,14.4,0,FALSE
41.83537654,-114.0480282,6/28/2013,28.8,0,FALSE
41.2275327,-115.1908358,7/20/2015,23.7,0,FALSE
35.9947556,-119.1365043,4/5/2018,18,0,FALSE
37.32153781,-120.6163555,7/15/2018,28.6,0,FALSE
39.23747288,-121.4841516,5/22/2013,15.7,0,FALSE
34.66935091,-120.0383994,3/24/2014,13.1,0,FALSE
34.93201943,-121.8850255,10/26/2018,17.2,0,FALSE
40.9705402,-122.4093932,8/17/2015,24.2,0,FALSE
33.73183335,-115.3708521,8/6/2017,35.2,0,FALSE
36.70506343,-114.9457699,5/21/2014,19.9,0,FALSE
37.70235448,-115.4933561,10/23/2014,18.3,0,FALSE
41.99071454,-121.320139,5/16/2019,8.4,1.55,FALSE
35.8488922,-118.3700053,1/4/2017,11.8,2.57,FALSE
40.9669546,-119.6654352,4/5/2014,6.2,0,FALSE
39.69521789,-119.5538656,9/7/2015,17.3,0,FALSE
35.30500211,-116.6067045,8/6/2014,28.4,0,FALSE
35.02097226,-114.505976,6/23/2018,36.8,0,FALSE
39.12928215,-114.5582944,11/1/2018,5.7,0,FALSE
41.22839106,-122.0315974,5/16/2016,15.2,0.02,FALSE
35.18046742,-121.8276156,12/7/2015,15.2,0.3,FALSE
41.82076266,-123.7579408,6/16/2019,13.2,0,FALSE
41.54372435,-117.6283143,8/13/2019,23.4,0,FALSE
35.7531207,-119.3196138,10/17/2018,19.3,0,FALSE
36.6970056,-121.3824058,12/3/2015,9.5,0.5,FALSE
40.3057121,-115.3869065,9/28/2014,12,2.3,FALSE
35.16477231,-119.0222495,2/15/2013,13.2,0,FALSE
35.85334112,-121.4079333,4/22/2020,16.7,0,FALSE
34.24790621,-121.5028686,10/18/2018,16.7,0,FALSE
33.47854578,-122.9565588,6/8/2020,15.3,0,FALSE
32.64013813,-115.9538816,8/5/2017,35.1,0,FALSE
32.9408702,-123.9200838,12/17/2013,15.1,0,FALSE
39.68632542,-119.5000957,9/3/2018,22.7,0,FALSE
33.31890831,-116.358786,11/26/2016,10.8,3.59,FALSE
32.92093547,-122.3444299,4/5/2015,14.3,0.6,FALSE
33.62060997,-122.2384136,8/26/2018,17.2,0,FALSE
41.09756429,-121.1508462,3/27/2018,4.4,0,FALSE
32.45917491,-122.9148853,10/5/2019,18.3,0,FALSE
40.42969837,-116.1431316,4/17/2013,0.8,0,FALSE
41.53992716,-114.7986264,3/19/2013,4.2,0,FALSE
38.2831686,-120.2191326,10/15/2019,8.6,0,FALSE
35.5819424,-120.6342649,1/20/2018,7.2,0,FALSE
40.42192443,-119.0487671,5/12/2020,14.7,0,FALSE
34.98130167,-118.0728667,10/27/2016,19.3,0.04,FALSE
35.87395349,-119.0827541,2/9/2015,15.4,0.45,FALSE
39.79582049,-121.4211683,4/28/2014,16.1,0,FALSE
41.11565327,-118.8333257,2/14/2014,9.1,0,FALSE
34.65663719,-116.6935359,1/1/2014,8.7,0,FALSE
32.55156783,-118.9742513,1/3/2017,14.2,0,FALSE
37.27159471,-120.138387,4/18/2016,20.6,0,FALSE
33.07157101,-117.4446346,10/5/2018,19.1,0,FALSE
35.46860891,-120.0902985,9/8/2017,19,0,FALSE
37.87228733,-114.5806161,10/28/2016,14.3,1.2,FALSE
39.4020589,-123.8066669,8/15/2014,21.5,0,FALSE
36.41890543,-120.2209259,8/11/2017,28.6,0,FALSE
38.9620256,-119.8364258,12/15/2020,-0.1,0,FALSE
32.88858516,-115.362204,12/27/2013,13.2,0,FALSE
36.18558974,-117.9238678,1/25/2015,13.3,0,FALSE
37.1530434,-115.083857,7/24/2020,29,0,FALSE
34.18188255,-118.6406564,8/19/2013,22.8,0,FALSE
41.35379679,-118.3383849,5/14/2013,20.9,0,FALSE
38.59792963,-117.724119,2/2/2018,7.8,0,FALSE
36.18698298,-115.1138751,12/10/2016,8.4,0,FALSE
32.86489297,-118.7629316,9/17/2020,22.1,0,FALSE
33.87421641,-116.5847393,3/28/2020,16.3,0,FALSE
39.01400788,-116.1899895,12/15/2018,-3,0,FALSE
41.19742285,-117.6682615,11/11/2014,-0.7,0,FALSE
40.04875096,-120.3211102,2/11/2014,5.6,0,FALSE
34.29561377,-119.2343373,7/3/2015,18.5,0,FALSE
40.2542253,-116.8379774,12/10/2015,2.5,1.4,FALSE
41.35084734,-117.9225583,1/26/2017,-2.6,0.6,FALSE
40.62931127,-118.4004251,8/12/2013,22.9,0,FALSE
33.66787674,-119.9639257,3/4/2013,13.3,0,FALSE
37.90942314,-121.0249291,3/7/2020,11.9,3.08,FALSE
33.14359458,-115.2979402,12/17/2015,8.2,0,FALSE
33.57398685,-120.560262,12/12/2018,16,0,FALSE
38.70904961,-117.8929356,10/6/2020,17.5,0,FALSE
40.06328845,-114.1081346,3/8/2013,4.7,0,FALSE
34.96056324,-120.9211989,8/28/2014,18.5,0,FALSE
41.36303416,-116.8165913,2/4/2017,1.2,0,FALSE
33.81443167,-120.1952878,7/4/2018,19,0,FALSE
34.82864115,-116.8416141,3/21/2018,13.4,2.03,FALSE
34.56040885,-118.6539401,10/27/2017,22.6,0,FALSE
37.99948125,-122.5828817,7/6/2019,17.5,0,FALSE
37.89495832,-123.5275271,5/4/2015,11,0,FALSE
39.07081388,-114.1485045,2/10/2013,-7,2.35,FALSE
36.11900296,-117.7394909,2/15/2019,12.4,0,FALSE
34.45730773,-121.2022896,8/27/2020,14.1,0,FALSE
41.39095926,-122.4448967,10/4/2020,14.8,0,FALSE
38.01165479,-116.9078659,7/13/2013,24.6,0,FALSE
35.75128867,-122.8995156,5/27/2020,16,0,FALSE
39.8993215,-119.0941057,6/23/2013,18.5,0,FALSE
33.94176903,-117.7492984,12/12/2013,11.2,0,FALSE
32.65559193,-123.8895185,5/9/2017,15.2,0,FALSE
33.72739858,-123.0415675,5/13/2020,16,0,FALSE
35.9528694,-122.6189465,10/3/2020,17.7,0,FALSE
39.16812606,-119.8148552,3/27/2017,4,1.85,FALSE
38.43309414,-115.4570674,12/3/2014,4.3,2,FALSE
39.59627761,-120.4053788,8/16/2019,23,0,FALSE
40.24071322,-121.9461743,7/19/2020,31.1,0,FALSE
35.25494459,-121.3852781,1/2/2018,13.2,0,FALSE
34.39154612,-118.7177508,9/24/2017,19.6,0,FALSE
35.1731188,-118.5131959,7/15/2019,23.5,0,FALSE
40.86904568,-118.0028037,9/20/2016,22.2,0,FALSE
37.18658884,-118.3671568,3/17/2020,3.7,0,FALSE
37.14207838,-119.8062908,6/3/2020,28.7,0,FALSE
38.1647435,-117.1128691,1/17/2018,4.7,0,FALSE
40.3843285,-120.2857706,1/15/2019,1.2,13.3,FALSE
38.80222069,-115.5049217,12/11/2019,0.7,0,FALSE
36.15941292,-123.5203941,6/2/2013,13.6,0.3,FALSE
40.38561136,-123.5032347,10/21/2013,8.5,0,FALSE
39.92523407,-117.2831094,8/3/2016,22.8,0,FALSE
34.70273817,-121.1992119,1/15/2019,12.6,8.75,FALSE
37.98912526,-117.2147241,11/26/2013,4.4,0,FALSE
41.18931686,-118.0842015,3/19/2015,8.9,0,FALSE
37.37313773,-116.6249103,12/7/2016,1.2,0,FALSE
36.25235185,-115.3698117,10/20/2016,20.3,0.15,FALSE
39.95210364,-114.3476922,11/27/2015,-10.1,0.6,FALSE
38.12474439,-120.6681905,5/23/2014,22.9,0,FALSE
39.1250318,-115.9984744,8/3/2014,22.5,0,FALSE
37.75626774,-122.5195005,3/28/2014,15.6,0.09,FALSE
35.59605221,-122.2307932,8/5/2019,19.1,0,FALSE
35.6988932,-115.7006203,3/10/2020,13.4,9.12,FALSE
32.89077508,-119.4322871,9/12/2020,18.6,0,FALSE
41.6408915,-121.7198952,5/13/2014,16.4,0,FALSE
39.2161937,-116.3979741,6/28/2018,21.3,0,FALSE
35.33929614,-114.8825572,6/14/2020,29.9,0,FALSE
37.6589319,-122.6920982,11/6/2017,11.8,0,FALSE
41.50087878,-117.2783807,2/11/2020,-0.3,0,FALSE
36.54441338,-120.5295548,10/1/2019,14.4,0,FALSE
41.27323967,-122.3017926,7/7/2019,19.2,0,FALSE
41.06383119,-123.3768001,5/12/2016,14.2,0.08,FALSE
35.16697511,-122.6443887,8/10/2019,17.4,0,FALSE
34.31253521,-114.3714588,10/5/2013,23.2,0,FALSE
40.2751507,-117.8254142,2/20/2019,-1.7,1.09,FALSE
39.33166094,-114.0155194,10/5/2017,7,0,FALSE
39.23914024,-119.4654194,8/14/2018,23.6,1.14,FALSE
33.5955197,-119.6578211,7/8/2017,22.3,0,FALSE
41.87905609,-123.9043086,5/12/2020,11.9,22.14,FALSE
38.28261444,-114.9943142,6/7/2017,23.8,0,FALSE
38.99166938,-121.5704729,11/11/2013,11.8,0,FALSE
39.52624743,-122.0854364,8/5/2020,23.4,0,FALSE
39.56497789,-120.7104859,2/8/2016,13,0,FALSE
39.45851359,-117.6669474,12/3/2014,3,0,FALSE
40.38558005,-117.2504981,12/4/2019,1,0.95,FALSE
34.18004482,-117.9421987,7/23/2019,29.4,0,FALSE
35.73691638,-122.0839459,9/3/2019,16.9,0,FALSE
37.06068822,-119.1331646,7/23/2019,25.1,0.32,FALSE
35.05551,-121.6282974,4/18/2020,13.4,0,FALSE
40.21557077,-119.6351052,12/7/2017,-3.4,0,FALSE
40.66233376,-122.6173596,12/26/2017,7.4,0,FALSE
41.19114305,-117.0867242,5/17/2015,9.7,1.5,FALSE
32.11627911,-115.8365383,12/23/2013,12.4,0,FALSE
35.74364686,-121.7112411,4/22/2015,13.6,0.7,FALSE
34.66669915,-119.9099546,8/26/2018,17.5,0,FALSE
39.80945526,-123.6976363,2/23/2014,10.7,0,FALSE
34.14880926,-123.0651544,8/3/2015,20.1,0,FALSE
35.53975958,-118.8153186,9/10/2016,27.5,0,FALSE
34.82858118,-117.9078916,11/14/2013,13,0,FALSE
32.68636158,-114.2778108,8/23/2013,33.1,0,FALSE
33.14146351,-116.0484666,5/21/2016,21.9,0,FALSE
38.24899245,-122.0574566,12/28/2015,5,0,FALSE
37.24511781,-118.0329856,9/12/2017,21.6,0,FALSE
33.55467617,-116.3746873,6/17/2017,34,0,FALSE
36.48005512,-121.5850601,12/13/2016,12.1,0,FALSE
36.32729347,-118.2284417,9/9/2017,16.6,0.3,FALSE
35.57142272,-120.3872741,5/7/2019,14.8,0,FALSE
38.07486686,-120.640531,10/10/2019,16.3,0,FALSE
35.01134793,-122.0016458,5/27/2020,15,0,FALSE
36.21877981,-114.4715374,9/22/2018,29.9,0,FALSE
37.451324,-121.711841,7/8/2013,19.5,0,FALSE
35.02698041,-122.0010024,4/26/2013,13.2,0.2,FALSE
35.5382084,-118.0632472,2/10/2014,14.8,0.43,FALSE
36.97424696,-121.4334662,8/12/2016,16.2,0,FALSE
32.08176437,-115.2163888,7/24/2017,31.6,0,FALSE
32.1365152,-116.5640653,12/3/2015,15.7,0,FALSE
40.07046777,-115.1136247,1/3/2013,-11,0,FALSE
