,Unnamed: 0,lat,lon,date,temp,precip,is_fire
321,0,34.30372,-117.49342,8/16/2016,28.7,0.0,True
322,0,41.851,-123.118,8/27/2016,23.9,0.0,True
323,0,35.7506,-118.5678,8/16/2016,27.6,0.0,True
324,0,34.63445,-120.54421,9/17/2016,15.4,0.0,True
325,0,34.28771,-117.27338,8/7/2016,21.5,0.0,True
326,0,32.60729,-116.63028,6/19/2016,26.4,0.0,True
327,0,34.776,-119.643,6/15/2016,16.2,0.1,True
328,0,36.09974,-120.51057,8/9/2016,21.0,0.0,True
329,0,38.52513,-122.06788,8/2/2016,22.9,0.0,True
330,0,38.96741,-120.9375,6/28/2016,29.7,0.0,True
331,0,38.96741,-120.9375,6/28/2016,29.7,0.0,True
332,0,37.75985,-118.95309,9/17/2016,14.9,0.0,True
333,0,34.31,-118.335,11/14/2016,21.6,0.0,True
334,0,37.10632,-121.85318,9/26/2016,25.0,0.0,True
335,0,35.984,-118.551,10/29/2016,18.8,0.0,True
336,0,38.89741,-122.60664,8/13/2016,19.3,0.05,True
337,0,36.38123,-121.20059,5/22/2016,14.0,0.05,True
338,0,36.0749,-120.452041,7/1/2016,25.9,0.0,True
339,0,41.623,-123.557,6/7/2016,13.3,0.36,True
340,0,41.2649,-120.3178,9/17/2016,16.3,0.0,True
341,0,40.3915,-120.7845,9/11/2016,19.4,0.0,True
342,0,36.01542,-121.25029,6/4/2016,21.4,0.0,True
343,0,34.701,-119.144,6/30/2016,22.2,0.05,True
344,0,37.01591,-119.50507,7/30/2016,32.3,0.0,True
345,0,36.94536,-119.25959,10/11/2016,19.4,0.0,True
346,0,35.20993,-118.72272,7/1/2016,27.4,0.0,True
347,0,38.80017,-122.82895,9/25/2016,21.5,0.0,True
348,0,37.07147,-121.20155,6/25/2016,20.1,0.0,True
349,0,33.393,-117.35093,7/21/2016,24.8,0.0,True
350,0,34.36763,-118.57245,7/9/2016,23.9,0.0,True
351,0,37.79635,-120.32484,9/26/2016,23.6,0.0,True
352,0,39.6871,-121.571,9/5/2016,21.9,0.0,True
353,0,41.7813,-122.611,8/24/2016,21.0,0.0,True
354,0,37.97,-119.14,6/25/2016,18.4,0.0,True
355,0,41.28486,-123.82268,8/22/2016,12.1,0.0,True
356,0,34.913,118.9082,7/8/2016,26.5,0.3,True
357,0,39.6708,-121.7192,8/2/2016,26.0,0.0,True
358,0,35.2013,-118.7212,8/26/2016,22.6,0.0,True
359,0,40.0353,-122.56939,6/30/2016,32.4,0.1,True
360,0,38.1874,-120.6381,8/28/2016,22.8,0.0,True
361,0,40.36873,-122.72913,7/8/2016,23.3,0.0,True
362,0,36.16965,-121.38775,8/18/2016,15.6,0.0,True
363,0,36.1648,-118.73906,8/22/2016,25.8,0.0,True
364,0,41.4657,-120.9066,9/11/2016,17.7,0.0,True
365,0,38.385,-121.003611,6/28/2016,28.6,0.0,True
366,0,40.30594,-122.1295,9/13/2016,18.0,0.0,True
367,0,38.08056,-120.81394,7/12/2016,24.2,0.0,True
368,0,38.02845,-120.61153,7/2/2016,26.9,0.0,True
369,0,35.4976,-118.5097,8/28/2016,24.0,0.0,True
370,0,39.188321,-121.78003,9/20/2016,26.4,0.0,True
371,0,36.88286,-119.654,5/25/2016,18.6,0.0,True
372,0,38.69971,-122.15457,6/26/2016,27.6,0.0,True
373,0,39.92,-121.32,9/26/2016,26.1,0.0,True
